Condition	Video	Date	Time	Time_2
B	E17-0322	12/09/2017	10:28:00	0.436111111
B	E17-0324	12/09/2017	11:09:00	0.464583333
B	E17-0325	12/09/2017	12:00:00	0.5
B	E17-0326	12/09/2017	12:49:00	0.534027778
B	E17-0329	14/09/2017	7:08:00	0.297222222
B	E17-0330	14/09/2017	8:09:00	0.339583333
B	E17-0332	14/09/2017	9:06:00	0.379166667
B	E17-0334	14/09/2017	10:43:00	0.446527778
B	E17-0336	14/09/2017	12:06:00	0.504166667
B	E17-0339	15/09/2017	7:54:00	0.329166667
B	E17-0340	15/09/2017	9:06:00	0.379166667
B	E17-0342	15/09/2017	10:26:00	0.434722222
B	E17-0343	15/09/2017	11:04:00	0.461111111
B	E17-0344	15/09/2017	11:35:00	0.482638889
B	E17-0345	15/09/2017	13:21:00	0.55625
B	E17-0346	15/09/2017	15:52:00	0.661111111
B	E17-0347	15/09/2017	17:58:00	0.748611111
B	E17-0348	16/09/2017	6:57:00	0.289583333
B	E17-0349	16/09/2017	7:51:00	0.327083333
B	E17-0350	16/09/2017	8:26:00	0.351388889
B	E17-0352	16/09/2017	9:12:00	0.383333333
B	E17-0354	16/09/2017	11:51:00	0.49375
B	E17-0356	16/09/2017	12:54:00	0.5375
B	E17-0358	16/09/2017	15:47:00	0.657638889
B	E17-0361	17/09/2017	7:20:00	0.305555556
B	E17-0363	17/09/2017	8:25:00	0.350694444
B	E17-0365	17/09/2017	9:27:00	0.39375
B	E17-0367	17/09/2017	10:30:00	0.4375
B	E17-0369	17/09/2017	14:19:00	0.596527778
B	E17-0371	17/09/2017	14:51:00	0.61875
B	E17-0376	18/09/2017	6:38:00	0.276388889
B	E17-0378	18/09/2017	7:20:00	0.305555556
B	E17-0379	18/09/2017	8:31:00	0.354861111
B	E17-0381	18/09/2017	9:40:00	0.402777778
B	E17-0383	18/09/2017	10:33:00	0.439583333
B	E17-0384	18/09/2017	11:36:00	0.483333333
B	E17-0387	18/09/2017	12:50:00	0.534722222
B	E17-0388	18/09/2017	13:26:00	0.559722222
B	E17-0389	18/09/2017	14:21:00	0.597916667
B	E17-0390	18/09/2017	15:00:00	0.625
B	E17-0391	18/09/2017	15:47:00	0.657638889
B	E17-0392	18/09/2017	16:18:00	0.679166667
B	E17-0393	18/09/2017	17:23:00	0.724305556
B	E17-0394	18/09/2017	18:23:00	0.765972222
B	E17-0395	19/09/2017	6:53:00	0.286805556
B	E17-0396	19/09/2017	8:10:00	0.340277778
B	E17-0397	19/09/2017	9:13:00	0.384027778
B	E17-0398	19/09/2017	10:15:00	0.427083333
B	E17-0400	19/09/2017	11:45:00	0.489583333
B	E17-0402	19/09/2017	14:49:00	0.617361111
B	E17-0403	20/09/2017	6:46:00	0.281944444
B	E17-0404	20/09/2017	8:51:00	0.36875
B	E17-0405	20/09/2017	10:20:00	0.430555556
B	E17-0406	20/09/2017	11:17:00	0.470138889
B	E17-0407	20/09/2017	17:27:00	0.727083333
B	E17-0408	20/09/2017	18:17:00	0.761805556
B	E17-0410	21/09/2017	6:32:00	0.272222222
B	E17-0411	21/09/2017	7:44:00	0.322222222
B	E17-0412	21/09/2017	10:19:00	0.429861111
B	E17-0414	21/09/2017	12:51:00	0.535416667
B	E17-0415	21/09/2017	18:11:00	0.757638889
B	E17-0416	22/09/2017	9:06:00	0.379166667
B	E17-0417	22/09/2017	9:41:00	0.403472222
B	E17-0418	22/09/2017	10:16:00	0.427777778
B	E17-0419	22/09/2017	10:48:00	0.45
B	E17-0421	22/09/2017	11:46:00	0.490277778
B	E17-0422	22/09/2017	12:52:00	0.536111111
B	E17-0423	22/09/2017	14:28:00	0.602777778
B	E17-0424	22/09/2017	15:01:00	0.625694444
B	E17-0426	22/09/2017	15:34:00	0.648611111
B	E17-0427	22/09/2017	16:11:00	0.674305556
B	E17-0428	22/09/2017	16:51:00	0.702083333
B	E17-0430	22/09/2017	18:24:00	0.766666667
B	E17-0431	23/09/2017	6:35:00	0.274305556
B	E17-0432	23/09/2017	7:19:00	0.304861111
B	E17-0433	23/09/2017	8:18:00	0.345833333
B	E17-0434	23/09/2017	8:50:00	0.368055556
B	E17-0435	23/09/2017	9:25:00	0.392361111
B	E17-0436	23/09/2017	10:38:00	0.443055556
B	E17-0437	23/09/2017	12:29:00	0.520138889
B	E17-0438	23/09/2017	13:24:00	0.558333333
B	E17-0439	23/09/2017	14:06:00	0.5875
B	E17-0440	23/09/2017	17:02:00	0.709722222
B	E17-0441	24/09/2017	11:02:00	0.459722222
B	E17-0444	24/09/2017	11:52:00	0.494444444
B	E17-0446	24/09/2017	12:48:00	0.533333333
B	E17-0447	24/09/2017	16:06:00	0.670833333
B	E17-0448	24/09/2017	17:11:00	0.715972222
B	E17-0449	25/09/2017	7:11:00	0.299305556
B	E17-0450	25/09/2017	10:58:00	0.456944444
B	E17-0451	25/09/2017	11:43:00	0.488194444
B	E17-0452	25/09/2017	13:20:00	0.555555556
B	E17-0453	25/09/2017	15:21:00	0.639583333
B	E17-0454	25/09/2017	17:55:00	0.746527778
B	E17-0455	26/09/2017	7:01:00	0.292361111
B	E17-0456	26/09/2017	7:36:00	0.316666667
B	E17-0457	26/09/2017	10:21:00	0.43125
B	E17-0461	26/09/2017	11:45:00	0.489583333
B	E17-0463	26/09/2017	14:14:00	0.593055556
B	E17-0464	26/09/2017	15:21:00	0.639583333
B	E17-0465	27/09/2017	8:45:00	0.364583333
B	E17-0466	27/09/2017	16:40:00	0.694444444
B	E17-0468	28/09/2017	10:13:00	0.425694444
B	E17-0474	01/10/2017	7:29:00	0.311805556
B	E17-0475	01/10/2017	10:45:00	0.447916667
B	E17-0477	01/10/2017	13:56:00	0.580555556
B	E17-0479	01/10/2017	14:49:00	0.617361111
B	E17-0480	01/10/2017	16:14:00	0.676388889
B	E17-0482	03/10/2017	7:54:00	0.329166667
B	E17-0484	04/10/2017	8:33:00	0.35625
B	E17-0485	04/10/2017	9:30:00	0.395833333
B	E17-0488	04/10/2017	11:38:00	0.484722222
B	E17-0490	04/10/2017	13:03:00	0.54375
B	E17-0491	04/10/2017	13:55:00	0.579861111
B	E17-0492	04/10/2017	15:50:00	0.659722222
B	E17-0493	05/10/2017	7:35:00	0.315972222
B	E17-0494	05/10/2017	10:26:00	0.434722222
B	E17-0495	05/10/2017	11:38:00	0.484722222
B	E17-0496	05/10/2017	13:22:00	0.556944444
B	E17-0497	05/10/2017	14:27:00	0.602083333
B	E17-0498	05/10/2017	15:59:00	0.665972222
B	E17-0499	05/10/2017	17:25:00	0.725694444
B	E17-0501	06/10/2017	6:07:00	0.254861111
B	E17-0502	06/10/2017	6:56:00	0.288888889
B	E17-0504	06/10/2017	8:38:00	0.359722222
B	E17-0505	06/10/2017	9:23:00	0.390972222
B	E17-0506	06/10/2017	10:00:00	0.416666667
B	E17-0507	06/10/2017	10:34:00	0.440277778
B	E17-0508	06/10/2017	11:10:00	0.465277778
B	E17-0509	06/10/2017	11:41:00	0.486805556
B	E17-0510	06/10/2017	12:21:00	0.514583333
B	E17-0512	06/10/2017	13:26:00	0.559722222
B	E17-0514	06/10/2017	14:00:00	0.583333333
B	E17-0515	06/10/2017	15:14:00	0.634722222
B	E17-0518	06/10/2017	17:22:00	0.723611111
A	E18-0019	07/08/2017	9:23:00	0.390972222
A	E18-0020	07/08/2017	10:14:00	0.426388889
A	E18-0022	08/08/2017	9:08:00	0.380555556
A	E18-0023	09/08/2017	13:52:00	0.577777778
A	E18-0025	10/08/2017	9:19:00	0.388194444
A	E18-0026	11/08/2017	14:25:00	0.600694444
A	E18-0030	12/08/2017	10:50:00	0.451388889
A	E18-0031	12/08/2017	12:29:00	0.520138889
A	E18-0033	12/08/2017	13:22:00	0.556944444
A	E18-0034	12/08/2017	14:22:00	0.598611111
A	E18-0036	13/08/2017	18:12:00	0.758333333
A	E18-0037	14/08/2017	10:09:00	0.422916667
A	E18-0038	15/08/2017	8:19:00	0.346527778
A	E18-0040	16/08/2017	15:49:00	0.659027778
A	E18-0041	17/08/2017	11:50:00	0.493055556
A	E18-0042	18/08/2017	8:48:00	0.366666667
A	E18-0044	18/08/2017	11:38:00	0.484722222
A	E18-0046	18/08/2017	12:45:00	0.53125
A	E18-0055	19/08/2017	9:13:00	0.384027778
A	E18-0056	19/08/2017	11:05:00	0.461805556
A	E18-0057	19/08/2017	13:46:00	0.573611111
A	E18-0061	19/08/2017	16:39:00	0.69375
A	E18-0063	20/08/2017	8:15:00	0.34375
A	E18-0064	20/08/2017	11:55:00	0.496527778
A	E18-0065	20/08/2017	13:06:00	0.545833333
A	E18-0066	20/08/2017	14:18:00	0.595833333
A	E18-0067	20/08/2017	15:23:00	0.640972222
A	E18-0068	20/08/2017	17:23:00	0.724305556
A	E18-0069	21/08/2017	8:28:00	0.352777778
A	E18-0091	23/08/2017	10:52:00	0.452777778
A	E18-0098	24/08/2017	8:06:00	0.3375
A	E18-0099	24/08/2017	13:26:00	0.559722222
A	E18-0109	24/08/2017	15:53:00	0.661805556
A	E18-0110	24/08/2017	16:36:00	0.691666667
B	E18-0111	25/09/2017	7:55:00	0.329861111
A	E18-0112	25/08/2017	11:06:00	0.4625
A	E18-0113	25/08/2017	13:43:00	0.571527778
A	E18-0115	26/08/2017	9:06:00	0.379166667
A	E18-0116	27/08/2017	12:15:00	0.510416667
A	E18-0117	27/08/2017	14:38:00	0.609722222
A	E18-0120	27/08/2017	18:11:00	0.757638889
A	E18-0121	28/08/2017	12:59:00	0.540972222
A	E18-0128	28/08/2017	15:58:00	0.665277778
A	E18-0130	28/08/2017	18:04:00	0.752777778
A	E18-0131	29/08/2017	11:10:00	0.465277778
A	E18-0134	29/08/2017	13:56:00	0.580555556
A	E18-0140	30/08/2017	11:33:00	0.48125
A	E18-0141	30/08/2017	15:22:00	0.640277778
A	E18-0142	01/09/2017	16:02:00	0.668055556
A	E18-0143	02/09/2017	7:59:00	0.332638889
A	E18-0144	02/09/2017	14:22:00	0.598611111
A	E18-0145	03/09/2017	14:26:00	0.601388889
A	E18-0150	04/09/2017	8:09:00	0.339583333
A	E18-0151	04/09/2017	11:20:00	0.472222222
A	E18-0153	04/09/2017	14:23:00	0.599305556
A	E18-0154	04/09/2017	15:36:00	0.65
B	E18-0156	06/09/2017	11:23:00	0.474305556
B	E18-0158	06/09/2017	13:08:00	0.547222222
B	E18-0168	08/09/2017	7:23:00	0.307638889
B	E18-0170	08/09/2017	13:38:00	0.568055556
B	E18-0178	09/09/2017	9:58:00	0.415277778
B	E18-0184	09/09/2017	16:55:00	0.704861111
B	E18-0185	10/09/2017	13:06:00	0.545833333
B	E18-0186	11/09/2017	9:46:00	0.406944444
B	E18-0188	11/09/2017	17:52:00	0.744444444
B	E18-0190	12/09/2017	9:36:00	0.4
B	E18-0201	14/09/2017	14:10:00	0.590277778
B	E18-0213	15/09/2017	9:32:00	0.397222222
B	E18-0214	15/09/2017	11:30:00	0.479166667
B	E18-0221	16/09/2017	8:20:00	0.347222222
B	E18-0223	16/09/2017	10:39:00	0.44375
B	E18-0224	16/09/2017	11:58:00	0.498611111
B	E18-0233	16/09/2017	16:30:00	0.6875
B	E18-0237	17/09/2017	10:43:00	0.446527778
B	E18-0238	17/09/2017	14:17:00	0.595138889
B	E18-0242	17/09/2017	16:36:00	0.691666667
B	E18-0243	18/09/2017	7:15:00	0.302083333
B	E18-0253	19/09/2017	9:08:00	0.380555556
B	E18-0257	21/09/2017	17:08:00	0.713888889
B	E18-0258	22/09/2017	16:48:00	0.7
B	E18-0261	24/09/2017	7:04:00	0.294444444
B	E18-0262	24/09/2017	7:54:00	0.329166667
B	E18-0263	24/09/2017	10:52:00	0.452777778
B	E18-0264	24/09/2017	11:55:00	0.496527778
B	E18-0265	24/09/2017	12:35:00	0.524305556
B	E18-0268	24/09/2017	17:10:00	0.715277778
B	E18-0270	25/09/2017	6:56:00	0.288888889
B	E18-0286	01/10/2017	16:07:00	0.671527778
A	E19-0024	06/08/2017	17:37:00	0.734027778
A	E19-0025	07/08/2017	16:10:00	0.673611111
A	E19-0026	10/08/2017	15:34:00	0.648611111
A	E19-0027	16/08/2017	7:27:00	0.310416667
B	E19-0030	07/09/2017	7:09:00	0.297916667
B	E19-0033	14/09/2017	11:21:00	0.472916667
B	E19-0045	19/09/2017	6:50:00	0.284722222
B	E19-0047	23/09/2017	6:30:00	0.270833333
